,Time,AI.csv,wsbp.csv,wsrh.csv,wsth.csv
294,2/12/2021 1:02:15,46.27558899,1012.9660029999999,74.65892792,-2.152529955
295,2/12/2021 2:02:15,50.0,1013.916016,75.89485168,-3.103604078
296,2/12/2021 3:02:15,50.56389999,1014.8099980000001,80.28166962,-3.665115118
297,2/12/2021 4:02:15,44.54545975,1015.5599980000001,76.17501068,-3.634953022
298,2/12/2021 5:02:15,44.67103958,1016.3099980000001,77.9657135,-4.331390858
299,2/12/2021 6:02:15,47.74279022,1017.0599980000001,78.12521362,-4.815288067
300,2/12/2021 7:02:15,46.21276093,1017.6909789999999,79.8481369,-4.662993908
301,2/12/2021 8:02:15,42.0,1018.015991,81.68731689,-4.510700226
302,2/12/2021 9:02:15,47.61318970000001,1018.3410029999999,84.98593903,-4.358405113
303,2/12/2021 10:02:15,51.63064957,1018.666016,86.41031647,-4.226723194
304,2/12/2021 11:02:15,43.2439003,1018.86499,81.46160889,-4.094672203
305,2/12/2021 12:02:15,47.47935867,1018.73999,79.22766876,-3.83417201
306,2/12/2021 13:02:15,50.0,1018.61499,77.52999878,-3.573671103
307,2/12/2021 14:02:15,48.46797943,1018.48999,78.42198181,-3.31317091
308,2/12/2021 15:02:15,50.0,1018.400024,80.43506622,-3.0715448860000003
309,2/12/2021 16:02:15,56.64062881,-2.38419e-05,81.59233856,-2.9032421110000004
310,2/12/2021 17:02:15,56.44078827,1018.45697,83.37640381,-2.016242981
311,2/12/2021 18:02:15,39.0,1018.4069820000001,83.60339355,-1.955109
312,2/12/2021 19:02:15,35.0,1018.3569949999999,73.46656036,-2.0471000669999997
313,2/12/2021 20:02:15,35.33449936,1018.307007,63.07118988,-1.256351948
314,2/12/2021 21:02:15,45.0,1018.049011,67.39604187,-1.939038992
315,2/12/2021 22:02:15,54.87850952,1017.754028,68.48200989,-2.201086998
316,2/12/2021 23:02:15,52.36050034,1017.4580080000001,68.03147125,-3.197902918
317,2/13/2021 0:02:15,50.40182114,1017.1160279999999,67.22110748,-3.3162391189999996
318,2/13/2021 1:02:15,50.51964951,1016.715027,65.90640259,-3.38875103
319,2/13/2021 2:02:15,48.28348923,1016.3150019999999,66.12835693,-3.461262941
320,2/13/2021 3:02:15,49.93772125,1015.9149779999999,71.57602692,-3.165703058
321,2/13/2021 4:02:15,50.64799881,1015.5150150000001,71.58444214,-3.468148947
322,2/13/2021 5:02:15,44.0,1015.11499,67.4258728,-3.61391592
323,2/13/2021 6:02:15,50.20598984,1014.715027,65.08447266,-3.869333029
324,2/13/2021 7:02:15,48.92856979,1014.245972,65.20388031,-4.1247501369999995
325,2/13/2021 8:02:15,48.130840299999996,1013.695984,71.93023682,-4.380167007
326,2/13/2021 9:02:15,51.25028992,1013.1459960000001,63.501220700000005,-3.172810078
327,2/13/2021 10:02:15,55.0,1012.596008,66.1431427,-3.2705190180000003
328,2/13/2021 11:02:15,53.0,1011.965027,75.03637695,-3.8981499669999997
329,2/13/2021 12:02:15,57.0,1011.23999,78.47293091,-4.298328876
330,2/13/2021 13:02:15,55.13204956,1010.5150150000001,81.84200287,-3.907485008
331,2/13/2021 14:02:15,57.21879959,1009.7899779999999,87.62799835,-3.640944958
332,2/13/2021 15:02:15,59.0,1009.27301,90.33499908,-3.647037983
333,2/13/2021 16:02:15,60.0,1008.997986,92.64772034,-3.9221498969999997
334,2/13/2021 17:02:15,53.81072998,1008.723022,96.46341705,-4.173365116
335,2/13/2021 18:02:15,59.21429062,1008.4479980000001,97.47837829999999,-4.107073784
336,2/13/2021 19:02:15,55.744678500000006,1008.195984,98.62291718,-4.0407829280000005
337,2/13/2021 20:02:15,53.0,1007.971008,99.79612732,-3.8046898839999996
338,2/13/2021 21:02:15,52.75,1007.745972,98.69245148,-3.507898092
