Timestamp [Local],Value
2/23/2021 20:02:15,27.2713604
2/23/2021 21:02:15,22.08172035
2/23/2021 22:02:15,27
2/23/2021 23:02:15,27
2/24/2021 0:02:15,22
2/24/2021 1:02:15,24.37013054
2/24/2021 2:02:15,21.04737091
2/24/2021 3:02:15,24.42552948
2/24/2021 4:02:15,24.23664093
2/24/2021 5:02:15,18.81632996
2/24/2021 6:02:15,25
2/24/2021 7:02:15,25.14768982
2/24/2021 8:02:15,20
2/24/2021 9:02:15,26
2/24/2021 10:02:15,25.04118919
2/24/2021 11:02:15,24.23683929
2/24/2021 12:02:15,27
2/24/2021 13:02:15,16.46083069
2/24/2021 14:02:15,17.13805962
2/24/2021 15:02:15,17
2/24/2021 16:02:15,29.52664948
2/24/2021 17:02:15,35
2/24/2021 18:02:15,38.33687973
2/24/2021 19:02:15,33.24528122
2/24/2021 20:02:15,39.87541962
2/24/2021 21:02:15,38.49340057
2/24/2021 22:02:15,35
2/24/2021 23:02:15,45.42446136
2/25/2021 0:02:15,46.38285828
2/25/2021 1:02:15,46.86674118
2/25/2021 2:02:15,48
2/25/2021 3:02:15,41
2/25/2021 4:02:15,46.19977188
2/25/2021 5:02:15,42
2/25/2021 6:02:15,43.13386154
2/25/2021 7:02:15,45
2/25/2021 8:02:15,43.34981155
2/25/2021 9:02:15,44.88924026
2/25/2021 10:02:15,45
2/25/2021 11:02:15,39
2/25/2021 12:02:15,44.8757782
2/25/2021 13:02:15,44.08449173
2/25/2021 14:02:15,38
2/25/2021 15:02:15,43.61455917
2/25/2021 16:02:15,33.20492172
2/25/2021 17:02:15,32.41596985
2/25/2021 18:02:15,32
2/25/2021 19:02:15,27.7005291
2/25/2021 20:02:15,33.87955856
2/25/2021 21:02:15,34
2/25/2021 22:02:15,27.36097908
2/25/2021 23:02:15,35.93109894
2/26/2021 0:02:15,32.43986893
2/26/2021 1:02:15,34.45454025
2/26/2021 2:02:15,35
2/26/2021 3:02:15,29.86907005
2/26/2021 4:02:15,36
2/26/2021 5:02:15,26
2/26/2021 6:02:15,25.5
2/26/2021 7:02:15,30
2/26/2021 8:02:15,23.72072029
