Timestamp [Local],Value
2/26/2021 1:02:15,-12.61503029
2/26/2021 2:02:15,-12.79039001
2/26/2021 3:02:15,-13.1537199
2/26/2021 4:02:15,-13.49217987
2/26/2021 5:02:15,-13.79407024
2/26/2021 6:02:15,-13.97828007
2/26/2021 7:02:15,-13.79677963
2/26/2021 8:02:15,-13.93587017
2/26/2021 9:02:15,-14.18113995
2/26/2021 10:02:15,-13.84694958
2/26/2021 11:02:15,-13.5625
2/26/2021 12:02:15,-13.1613903
2/26/2021 13:02:15,-12.24028015
2/26/2021 14:02:15,-11.47364998
2/26/2021 15:02:15,-10.52262974
2/26/2021 16:02:15,-9.94165802
2/26/2021 17:02:15,-9.836855888
2/26/2021 18:02:15,-9.987402916
2/26/2021 19:02:15,-10.45224953
2/26/2021 20:02:15,-11.43986034
2/26/2021 21:02:15,-12.41040993
2/26/2021 22:02:15,-13.12084961
2/26/2021 23:02:15,-13.32199001
2/27/2021 0:02:15,-13.52318954
2/27/2021 1:02:15,-13.72476959
2/27/2021 2:02:15,-13.92636013
2/27/2021 3:02:15,-14.12794018
2/27/2021 4:02:15,-14.21537971
2/27/2021 5:02:15,-13.67918015
2/27/2021 6:02:15,-13.6434803
2/27/2021 7:02:15,-14.1257
2/27/2021 8:02:15,-14.15789032
2/27/2021 9:02:15,-14.07382011
2/27/2021 10:02:15,-13.20695972
2/27/2021 11:02:15,-12.00222969
2/27/2021 12:02:15,-11.31851006
2/27/2021 13:02:15,-10.0774498
2/27/2021 14:02:15,-8.495382309
2/27/2021 15:02:15,-8.035779953
2/27/2021 16:02:15,-7.288539886
2/27/2021 17:02:15,-6.850615025
2/27/2021 18:02:15,-8.324998856
2/27/2021 19:02:15,-10.38475037
2/27/2021 20:02:15,-11.48803997
2/27/2021 21:02:15,-11.93183994
2/27/2021 22:02:15,-11.93375969
2/27/2021 23:02:15,-11.45355034
2/28/2021 0:02:15,-11.70007992
2/28/2021 1:02:15,-12.24722004
2/28/2021 2:02:15,-11.85408974
2/28/2021 3:02:15,-11.12837982
2/28/2021 4:02:15,-9.531117439
2/28/2021 5:02:15,-9.056866646
2/28/2021 6:02:15,-10.46453953
2/28/2021 7:02:15,-10.02645969
2/28/2021 8:02:15,-9.453424454
2/28/2021 9:02:15,-9.587187767
2/28/2021 10:02:15,-9.285199165
2/28/2021 11:02:15,-8.947147369
2/28/2021 12:02:15,-8.609096527
2/28/2021 13:02:15,-8.031878471
2/28/2021 14:02:15,-7.582705975
2/28/2021 15:02:15,-6.435418129
2/28/2021 16:02:15,-7.688183784
2/28/2021 17:02:15,-6.890925884
2/28/2021 18:02:15,-6.093667984
2/28/2021 19:02:15,-5.18822813
